\fixlen = T
|set|Phase                 |ndiv_PDCSAP_FLUX|
|int|double                |double          |
 0   0.2461044251091145     1.00215609386    
 0   0.25954674677042794    1.00282444947    
 0   0.2662678911554909     1.00299842702    
 0   0.27298906843174137    1.00264217066    
 0   0.2797102128168043     1.0028544456     
 0   0.28643135720186724    1.00248486538    
 0   0.29315253447811773    1.00251158287    
 0   0.29987367886318067    1.00220625017    
 0   0.3065948232482436     1.00141609633    
 0   0.31331600052449404    1.00216083743    
 0   0.32003717780074453    1.0013348975     
 0   0.7434688793665064     0.99961416607    
 0   0.7501900237515694     1.00047435739    
 0   0.7569111681366323     1.00103758703    
 0   0.763632378304033      1.00230035431    
 0   0.7703534897979457     1.0020522933     
 0   0.7770746670741961     1.00273390301    
 0   0.7837958443504467     1.00297408132    
 0   0.790516955844322      1.00220380863    
 0   0.7972381660117601     1.00344411369    
 0   0.803959310396823      1.00224601249    
 0   0.810680454781886      1.00263575289    
 0   0.8174016320581364     1.00256264604    
 0   0.8241227764431994     1.00352893995    
 0   0.8308439537194499     1.00252365108    
 0   0.8375650981045129     1.0031486867     
 0   0.8442862753807633     1.00251709378    
 0   0.8510074197658262     1.0031156212     
 0   0.8577285641508892     1.00300672827    
 0   0.8644497414271396     1.00223750196    
 0   0.8711708858122026     1.00290034665    
 0   0.8778920959796032     1.00315552302    
 0   0.884613207473516      1.00217653308    
 0   0.8913343847497665     1.00258406188    
 0   0.8980555620259796     1.00192882086    
 0   0.9047766735198923     1.00325764938    
 0   0.9114978507961429     1.00315280244    
 0   0.9182189951812058     1.00249728239    
 0   0.9249401724574563     1.00285821255    
 0   0.9316612839513316     1.00241524646    
 0   0.9383824941187696     1.00331861826    
 0   0.9451036385038326     1.00305228053    
 0   0.9518247828888955     1.0032780886     
 0   0.958545960165146      1.00255832102    
 0   0.9652671045502089     1.00246833263    
 0   0.9719882818264595     1.0022345721     
 0   0.9787094262115223     0.995718017691   
 0   0.9854306034877729     0.992180497452   
 0   0.9921517478728358     0.995157927178   
 0   0.9988729251490863     1.00240464318    
 0   0.0055940695341492154  1.00273969296    
 0   0.012315213919212156   1.00199369621    
 0   0.019036424086612776   1.00255134518    
 0   0.025757535580525574   1.00321844514    
 0   0.03247871285677605    1.00261029106    
 0   0.039199890132989135   1.00207468576    
 0   0.04592103451808947    1.00239410965    
 0   0.05264221179430255    1.00198267438    
 0   0.05936335617940289    1.00291959998    
 0   0.06608450056446583    1.00311903936    
 0   0.0728056778407163     1.00231046928    
 0   0.07952685511692939    1.00232930406    
 0   0.08624796661084219    1.00207608093    
 0   0.0929691767782428     1.00263770612    
 0   0.09969032116330574    1.00244594017    
 0   0.10641149843955622    1.00214507202    
 0   0.11313264282461916    1.00200241601    
 0   0.11985382010086963    1.0020898931     
 0   0.12657496448593258    1.00255811175    
 0   0.1332961088710329     1.00228514697    
 0   0.14001728614724598    1.00230000552    
 0   0.14673843053234634    1.00237060106    
 0   0.1534596078085594     1.00411512012    
 0   0.16018075219362235    1.00295252596    
 0   0.1669018965787227     1.00239166811    
 0   0.17362307385493578    1.00210551899    
 0   0.18034425113118624    1.00249595698    
 0   0.18706536262509904    1.00288792965    
 0   0.19378657279246228    1.00222438737    
 0   0.2005077171775626     1.00251674499    
 0   0.20722886156266293    1.00213119009    
 0   0.21395003883887603    1.00228242639    
 0   0.2206712161150891     1.00236362521    
 0   0.22739236050018943    1.00265409936    
 0   0.23411353777640254    1.00218518313    
 0   0.24083468216146547    1.00349057281    
 0   0.24755585943771594    1.0024655423     
 0   0.2609981482078792     1.00239243545    
 0   0.2677193254840923     1.00368247828    
 0   0.27444050276034276    1.00176077278    
 0   0.2811616471454057     1.00292483186    
 0   0.2878828244216562     1.00267488737    
 0   0.2946040016979067     1.00231270155    
 0   0.30132511319178207    1.00232644397    
 0   0.3080463233592201     1.00149659757    
 0   0.31476746774428305    1.00314233868    
 0   0.321488612129346      1.00287648926    
 0   0.3282097894055964     1.00351212817    
 0   0.3349309666818469     1.00293348191    
 0   0.34165207817572235    1.00229233209    
 0   0.34837328834316034    1.00312273656    
 0   0.3550944327282233     1.00294854973    
 0   0.3618155771132862     1.00240394559    
 0   0.3685367543895367     1.00231995643    
 0   0.3752579316657872     1.00311701636    
 0   0.38197907605085013    1.00278775653    
 0   0.3887002533270632     1.00330675932    
 0   0.39542139771216356    1.00262319637    
 0   0.40214257498837663    1.00295392113    
 0   0.40886371937347693    1.00385150298    
 0   0.41558489664969006    1.0033066198     
 0   0.4223060081436028     1.00256606421    
 0   0.42902721831100343    1.00323274562    
 0   0.4357483626961038     1.00301265774    
 0   0.4424695070811667     1.00293236577    
 0   0.4559118616336303     1.00283114628    
 0   0.4626329731275431     1.00321858465    
 0   0.4693541832949063     1.00295120055    
 0   0.4760753605711568     1.00428240086    
 0   0.4827965378474073     1.00332036222    
 0   0.4895176822324702     1.00394937407    
 0   0.49623882661753316    1.00367829277    
 0   0.5029600367849711     1.00280756793    
 0   0.5096811482788466     1.00392823726    
 0   0.516402325555097      1.00410479587    
 0   0.5231235028313476     1.00394811842    
 0   0.5298446472164104     1.00369510455    
 0   0.5365657916014734     1.00360839481    
 0   0.543287001768874      1.00396318624    
 0   0.5500081461539743     1.00364271597    
 0   0.5567292905390373     1.00398941541    
 0   0.5634504678152877     1.00397023184    
 0   0.5701716450915009     1.00319988939    
 0   0.5768927565854136     1.00422575701    
 0   0.5836139667528143     1.00355098362    
 0   0.5903351111379146     1.00345597262    
 0   0.5970562555229776     1.00334931197    
 0   0.6037774656903407     1.00214451396    
 0   0.6104986100754412     1.00329859758    
 0   0.617219754460504      1.00423531391    
 0   0.6239409317367545     1.00306169792    
 0   0.6306620761218175     1.00350375715    
 0   0.6373832205069178     1.00318238002    
 0   0.644104430674281      1.00421410735    
 0   0.6508255421682312     1.004041804      
 0   0.6575467194444443     1.00444528682    
 0   0.6642678967206573     1.00335921767    
 0   0.6709890739969079     1.00354805376    
 0   0.6777102512731583     1.00445798285    
 0   0.6844313956582213     1.0035615869     
 0   0.6911525729344717     1.00408617037    
 0   0.6978737173195347     1.00343358016    
 0   0.7045948945957852     1.00283972657    
 0   0.711316038980848      1.00338091254    
 0   0.7180372491482487     1.00400232072    
 0   0.7247583606421615     1.00271757954    
 0   0.731479537918412      1.00328590155    
 0   0.738200715194625      1.00304900189    
 0   0.7449218595797255     1.00279145373    
 0   0.7516430368559385     1.00432683699    
 0   0.7583642141321516     1.00287823323    
 0   0.7650853585172519     1.00400943608    
 0   0.7718065029023149     1.00328164628    
 0   0.7785277130697155     1.00343776567    
 0   0.7852488245636283     1.00371045141    
 0   0.7919700018398413     1.00240987506    
 0   0.7986912120072793     1.00427661091    
 0   0.8054123235011548     1.00447891038    
 0   0.8121335007774052     1.00348066711    
 0   0.8188546780536557     1.00319849422    
 0   0.8255758553299062     1.00289106878    
 0   0.8322969997149692     1.00338753959    
 0   0.8390181769912196     1.00295322355    
 0   0.8457393542674327     1.00322430484    
 0   0.852460498652533      1.00336061284    
 0   0.8591816759287462     1.00317142795    
 0   0.865902820313809      1.00289148733    
 0   0.8726239975900596     1.00374574918    
 0   0.8793451419751225     1.00300889078    
 0   0.8860662863602228     1.0033710766     
 0   0.892787496527586      1.00282242647    
 0   0.899508640912649      1.0025556702     
 0   0.9062297852977493     1.00248193553    
 0   0.9129509625739624     1.00339179486    
 0   0.9196721398502129     1.00307006893    
 0   0.9263932513441256     1.00261824352    
 0   0.9331144615115263     1.00290306723    
 0   0.9398356387877768     1.00281021875    
 0   0.9465567831728398     1.00285514318    
 0   0.9532779604490902     1.00224224553    
 0   0.9599991048341532     1.00384696868    
 0   0.9667202821104036     1.00261196526    
 0   0.9734414593866166     1.00127595162    
 0   0.980162603771717      0.993818913927   
 0   0.9868837810479301     0.9930913334     
 0   0.9936049583241432     0.996162657986   
 0   0.000326102709243524   1.00316821906    
 0   0.007047279985456607   1.0027829432     
 0   0.013768457261707083   1.00189924328    
 0   0.020489601646770026   1.00150866578    
 0   0.027210778923020502   1.00271869567    
 0   0.033931956199270974   1.00255978595    
 0   0.04065310058433392    1.00283498299    
 0   0.047374277860584395   1.00230384223    
 0   0.05409545513683487    1.00067149474    
 0   0.06081656663071028    1.00239376086    
 0   0.06753777679814829    1.00195463148    
 0   0.07425895407436137    1.00155861282    
 0   0.08098006556827417    1.00191905468    
 0   0.0877012757356748     1.00161107117    
 0   0.09442238722958758    1.00217360323    
 0   0.10114356450583806    1.00103137853    
 0   0.10786477467320128    1.00168850303    
 0   0.11458588616715149    1.00187901333    
 0   0.12130706344336456    1.0019163341     
 0   0.12802824071957764    1.00242857032    
 0   0.13474941799582812    1.00238762212    
 0   0.14147056238089106    1.00273899538    
 0   0.14819173965714155    1.00271095249    
 0   0.15491291693339201    1.00237499584    
 0   0.16163402842726743    1.00297980151    
 0   0.16835523859470544    1.00197765177    
 0   0.17507641587091852    1.00162488334    
 0   0.18179752736483132    1.00171703424    
 0   0.18851873753223194    1.00138882078    
 0   0.1952399148084824     1.00135645286    
 0   0.2019610263023952     1.00170963984    
 0   0.20868223646975845    1.00155066036    
 0   0.21540338085485877    1.00177207365    
 0   0.2221245910222594     1.00184692445    
 0   0.22884573540732234    1.00138672802    
 0   0.2422880899598233     1.00165006613    
 0   0.24900923434488623    1.00130824978    
 0   0.25573037872994914    1.00183722803    
 0   0.26245158889734976    1.00088621122    
 0   0.2691727332824501     1.00196781583    
 0   0.27589387766751305    1.00212044729    
 0   0.28261508783487627    1.00133699026    
 0   0.2893362322199766     1.0020522933     
 0   0.29605737660503956    1.00258203889    
 0   0.3027785867724402     1.00221273771    
 0   0.3094997311575031     1.00126660399    
 0   0.31622087554256606    1.00054076743    
 0   0.32294208571000405    1.00231674754    
 0   0.32966323009506704    1.00148850559    
 0   0.33638437448013       1.00133733905    
 0   0.3431055517563804     1.00145160337    
 0   0.34982669614144335    1.00173579926    
 0   0.35654787341769384    1.00208228943    
 0   0.36326905069394433    1.0022052038     
 0   0.36999019507900727    1.00216083743    
 0   0.37671137235525776    1.00257938807    
 0   0.38343254963147083    1.00191403207    
 0   0.39015369401653377    1.0014174915     
 0   0.39687487129278426    1.00188626821    
 0   0.40359604856899733    1.00169457202    
 0   0.4103172258452478     1.00220527356    
 0   0.41703840312149826    1.00219718158    
 0   0.4237595475065612     1.0026788636     
 0   0.4304807247828117     1.00275936484    
 0   0.43720190205902476    1.002684235      
 0   0.4439230464441251     1.00279584851    
 0   0.4506442237203382     1.00178190959    
 0   0.4573654338877388     1.00140528377    
 0   0.4640865453816516     1.00276529431    
 0   0.4708077226578647     1.00198846433    
 0   0.47752893282530273    1.00175826147    
 0   0.4842500443191781     1.00178881567    
 0   0.4909712215954286     1.0010240539     
 0   0.49769239887167904    1.0022382693     
 0   0.504413543256742      1.00217276612    
 0   0.5111347205329925     1.0023795999     
 0   0.5178558978092429     1.00256173918    
 0   0.5245770421943059     1.00194047052    
 0   0.531298219470519      1.00236174174    
 0   0.5380193967467695     1.0015745875     
 0   0.5447405411318323     1.00223652534    
 0   0.5514617184080455     1.00186854957    
 0   0.5581828627931458     1.00107700055    
 0   0.5649040400693589     1.00127092901    
 0   0.5716252173456093     1.00140646966    
 0   0.5783463946218599     1.00143744241    
 0   0.5850675390069228     1.00160925745    
 0   0.5917887491743234     1.00332580337    
 0   0.5985099264505365     1.00226993963    
 0   0.6052310379444867     1.00166576178    
 0   0.6119522481118499     1.00162509261    
 0   0.6186734253881004     1.00089221044    
 0   0.6253945368820506     1.00088900156    
 0   0.6321157470494138     1.00075018226    
 0   0.6388369243256643     1.00095080753    
 0   0.645558035819577      0.99992577702    
 0   0.6522792459869777     1.0002103217     
 0   0.6590004232632282     1.00104253988    
 0   0.6657215347571036     1.00090490648    
 0   0.6724427449245042     1.00044875604    
 0   0.6791639222007547     0.999556545598   
 0   0.6858850665858176     1.00055430056    
 0   0.6926062438620681     0.999870737611   
 0   0.6993274211382812     0.99997942126    
 0   0.7060485655233442     1.00073790478    
 0   0.7127697427995946     1.0009728512     
 0   0.719490920075845      1.00043878059    
 0   0.726212064460908      1.00149945766    
 0   0.7329332746283086     1.00141016686    
 0   0.739654419013409      1.00086472562    
 0   0.746375596289622      0.999999162899   
 0   0.7530967735658352     0.999201056589   
 0   0.7598179179509355     1.00016379282    
 0   0.7665391281183361     1.00048572802    
 0   0.773260272503399      1.00106890857    
 0   0.779981416888462      1.00023906217    
 0   0.7867026270559        0.999541966084   
 0   0.7934237385497754     0.99953680396    
 0   0.8001449158260259     1.0002207157     
 0   0.8068661259934264     1.00099384849    
 0   0.8135872703785269     1.00004262241    
 0   0.8203084147635897     1.00024603802    
 0   0.827029624930953      1.00058199466    
 0   0.8337507693160533     0.999320552797   
 0   0.8404719137011163     0.999135902206   
 0   0.8471931238685169     0.999891525626   
 0   0.8539143011447673     1.00000481333    
 0   0.8606354126386427     1.00002874048    
 0   0.8673566228060807     0.999361431242   
 0   0.8740778000822939     0.999572729556   
 0   0.8807989444673942     0.999554731879   
 0   0.8875201217436073     0.999580821535   
 0   0.8942412990198203     0.999125647716   
 0   0.9009624434049207     0.998990246584   
 0   0.9076836206811337     0.999138622786   
 0   0.9144047979573843     0.999080374488   
 0   0.9211260081247848     0.999180826642   
 0   0.9278471525098851     0.999065934491   
 0   0.9345682968949481     0.998666148873   
 0   0.9412895070623114     0.999713920638   
 0   0.9480106514474117     0.998779994647   
 0   0.954731795832512      0.998905559838   
 0   0.9614530059998753     0.998843265552   
 0   0.9681741503849381     0.998302846919   
 0   0.9748953276611887     0.995073100915   
 0   0.9816165049374391     0.989327656298   
 0   0.9883376493225021     0.989613177593   
 0   0.9950588265987526     0.995200619343   
 0   0.001780003875003043   1.00035834911    
 0   0.008501148260065984   1.00034990833    
 0   0.015222325536279068   1.00017383803    
 0   0.021943535703679684   0.998895444865   
 0   0.028664647197592485   0.999114904916   
 0   0.03538582447380557    0.999317134633   
 0   0.04210703464124358    0.998986828421   
 0   0.04882817902630652    0.998820315025   
 0   0.055549323411369464   0.999236982186   
 0   0.062270533578770076   0.999378940611   
 0   0.06899167796387042    0.999715246049   
 0   0.07571282234893335    0.999569799702   
 0   0.08243403251629658    0.999170502393   
 0   0.08915517690139692    0.999552708884   
 0   0.09587638706879753    0.999724802955   
 0   0.10259753145386047    0.999075421639   
 0   0.10931867583892342    0.999631954472   
 0   0.11603988600636142    0.999699829434   
 0   0.12276106328257451    1.00017879088    
 0   0.12948220766767485    0.999467743105   
 0   0.13620338494388792    0.999689923735   
 0   0.142924562220101      0.999710851267   
 0   0.1496457394963515     0.999318739077   
 0   0.15636688388141443    1.00011140423    
 0   0.16308806115766492    0.998846404681   
 0   0.16980923843391538    0.998953623403   
 0   0.17653044860127862    0.997995770267   
 0   0.1832515600952288     0.999249887497   
 0   0.18997273737147927    0.999124740856   
 0   0.1966939475388425     0.998621084921   
 0   0.20341509192390544    0.998400369217   
 0   0.21013623630900577    0.999809698976   
 0   0.22357859086146933    1.00013407572    
 0   0.23029976813771982    1.00024903763    
 0   0.23702094541397029    1.00028203337    
 0   0.24374208979903322    0.999945588417   
 0   0.25046329996639644    0.999638372248   
 0   0.2571844443514968     0.999285115509   
 0   0.2639055887365597     1.00001953236    
 0   0.27062679890396035    0.999040472661   
 0   0.2773479432890233     0.999719640831   
 0   0.2840691205652738     0.999748939375   
 0   0.2907902978415242     0.999088466467   
 0   0.29751147511773735    0.998982433639   
 0   0.30423261950283764    0.999653858622   
 0   0.3109538296702009     0.998798689909   
 0   0.31767497405526385    0.999913290259   
 0   0.32439611844036415    0.99952159662    
 0   0.33111732860776477    1.00007471129    
 0   0.33783850588401526    0.999623025391   
 0   0.34455961737789065    0.998612086082   
 0   0.3512808275453287     0.99928776633    
 0   0.35800200482154176    0.9994044722     
 0   0.36472314920664206    1.00088935035    
 0   0.3714443264828552     0.999161991863   
 0   0.37816550375906827    0.999326621781   
 0   0.38488664814416856    0.999366872401   
 0   0.3916078583115692     0.999158364424   
 0   0.39832900269663213    0.999218426441   
 0   0.40505021286403275    0.99877985513    
 0   0.4117713572491331     0.997977005246   
 0   0.4184925345253462     0.998905420321   
 0   0.4252137446927468     0.998977201756   
 0   0.4319348561866596     0.998680728387   
 0   0.4386560334628727     0.999145807905   
 0   0.44537724363031067    0.99840518255    
 0   0.4520984209065238     0.999034333918   
 0   0.4588195324004366     0.99969773668    
 0   0.4655407425678372     0.998665451289   
 0   0.4722618869529375     0.997726990998   
 0   0.4789830642291506     0.998640198733   
 0   0.4857042743965512     0.997882203527   
 0   0.49242541878161417    0.998721537074   
 0   0.4991465631666771     0.997686182311   
 0   0.5058677733341151     0.997479139262   
 0   0.512588917719178      0.998123218936   
 0   0.519310062104241      0.998929766017   
 0   0.5260312722716416     0.997807631755   
 0   0.5327524166567046     0.998346864494   
 0   0.539473593932955      0.998376721106   
 0   0.5461948041003557     0.998220183168   
 0   0.552915915594231      0.997807910788   
 0   0.5596370928704816     0.997872855896   
 0   0.5663583030378821     0.998954600021   
 0   0.5730794803141326     0.998427016941   
 0   0.5798006246991956     0.999636419012   
 0   0.5865218019754087     0.998280314943   
 0   0.5932429792516591     0.997494765152   
 0   0.5999641565279096     0.998232530411   
 0   0.6066853338041601     0.998081503389   
 0   0.613406478189223      0.99823839012    
 0   0.6201276883566237     0.997836790783   
 0   0.6268488327416866     0.997987399254   
 0   0.6335700100178997     0.998019139344   
 0   0.6402912201853377     0.997906270189   
 0   0.6470123316792131     0.998391021587   
 0   0.6537335089554636     0.997207848689   
 0   0.6604547191228641     0.997340319967   
 0   0.6671758635079645     0.997355318031   
 0   0.6738970407841776     0.997283466838   
 0   0.6806182180603907     0.996699797973   
 0   0.687339362445491      0.997126161557   
 0   0.6940605397217041     0.997398358989   
 0   0.7007817498891421     0.996620901177   
 0   0.7075028942742051     0.996950370288   
 0   0.714224038659268      0.99697534381    
 0   0.7209452159355185     0.997266236504   
 0   0.727666393211769      0.996605205528   
 0   0.7343876033791322     0.996538097909   
 0   0.7411087806553827     0.996745280475   
 0   0.7478298921492954     0.996571860994   
 0   0.7545511023166961     0.996780438729   
 0   0.7612722795929465     0.999102348397   
 0   0.7679934239780095     0.997593403586   
 0   0.7747146341453727     0.997191455456   
 0   0.7814357785304731     0.999031404064   
 0   0.7881569229155734     0.997600728222   
 0   0.7948781330829366     0.997272863555   
 0   0.8015993103591871     0.997213499123   
 0   0.8083204547442501     0.997220126175   
 0   0.8150416320205005     0.996925675801   
 0   0.8217628092967509     0.997138787834   
 0   0.8284839536818139     0.99686442789    
 0   0.8352051638491771     0.997537736351   
 0   0.8419263411254276     0.998045856827   
 0   0.8486474855104905     0.997532992777   
 0   0.8553686627867411     0.997068122535   
 0   0.8620898400629915     0.997553013449   
 0   0.868811017339242      0.997293930604   
 0   0.8755321946154551     0.998080177979   
 0   0.8822533718916682     0.997511437419   
 0   0.8889745491679186     0.99718008483    
 0   0.8956957264441691     0.997001224191   
 0   0.902416870829232      0.99695699734    
 0   0.9091380809966326     0.997314648861   
 0   0.9158592582728458     0.996845035044   
 0   0.9225803697667959     0.998099640584   
 0   0.9293015799341592     0.997120441364   
 0   0.9360227572104096     0.997631073144   
 0   0.9427439015954726     0.997501880513   
 0   0.9494651117629106     0.997816491077   
 0   0.9561862890391237     0.996617064463   
 0   0.9629074005330365     0.997968076166   
 0   0.969628610700437      0.996483825843   
 0   0.9763497550855        0.991880954711   
 0   0.9830709323617505     0.988105348917   
 0   0.9897921425291512     0.987985643434   
 0   0.9965132540230265     0.99493518848    
 0   0.0032344312992770145  0.998111918069   
 0   0.009955641466715025   0.996879077163   
 0   0.016676818742928107   0.997711923175   
 0   0.02339796312799105    0.997680183085   
 0   0.03011917329539167    0.997272514763   
 0   0.03684031768045461    0.998109337007   
 0   0.04356146206551755    0.997612796432   
 0   0.050282672232955565   0.997744012058   
 0   0.05700384950916865    0.998442573074   
 0   0.06372505967656926    0.997346737743   
 0   0.0704462040616322     0.997461281101   
 0   0.07716734844673254    0.998477312777   
 0   0.08388855861413316    0.998450804569   
 0   0.0906097029991961     0.99737192054    
 0   0.09733088027544658    0.998197372158   
 0   0.1040520904428098     0.997716596991   
 0   0.11077323482791013    0.998808735124   
 0   0.11749437921297308    0.997490161095   
 0   0.12421558938037369    0.998065737982   
 0   0.13093673376543663    0.99818251361    
 0   0.13765791104168712    0.997899364103   
 0   0.14437912120908772    0.997231357284   
 0   0.15110026559415066    0.998480242631   
 0   0.15782144287040115    0.9988804468     
 0   0.16454262014661422    0.998425900806   
 0   0.1712637974228647     0.998465872392   
 0   0.17798494180792765    0.998039718084   
 0   0.18470615197532828    0.997903619368   
 0   0.1914272963604286     0.997846556964   
 0   0.20486965091289217    0.997929848541   
 0   0.2115907952979551     0.998005048139   
 0   0.21831200546535573    0.998024859536   
 0   0.2250331827416062     0.998185862015   
 0   0.23175432712666913    0.99847982408    
 0   0.23847553729406976    0.998428063318   
 0   0.2451966816791327     0.997586776534   
 0   0.251917826064233      0.997735989837   
 0   0.25863903623159623    0.997368014067   
 0   0.2653602135078467     0.997975679836   
 0   0.27208135789290966    0.99753285326    
 0   0.2788025680603103     0.998491264464   
 0   0.2922448897216237     0.99824062239    
 0   0.2989660669978368     0.998281919387   
 0   0.3056872442740873     0.998335354352   
 0   0.31240842155033777    0.998297684794   
 0   0.3191295988265882     0.998285686342   
 0   0.3258507761028013     0.997765148865   
 0   0.33257195337905177    0.998044182624   
 0   0.33929313065526484    0.998236855435   
 0   0.3460142750403278     0.997964378969   
 0   0.35273545231657827    0.998424924188   
 0   0.3594566624839789     0.998363536761   
 0   0.36617780686907925    0.99898285219    
 0   0.37289901703644246    0.998829592897   
 0   0.37962019431269295    0.998959413354   
 0   0.38634130580660575    0.998915186503   
 0   0.3930625159740064     0.998626665596   
 0   0.3997836932502568     0.997636653819   
 0   0.40650483763531975    0.99797505201    
 0   0.4132260478027204     0.997415449806   
 0   0.41994722507893345    0.997514576549   
 0   0.4266683694640338     0.997888412028   
 0   0.4333895467402469     0.998576648795   
 0   0.4401106911253098     0.998167515545   
 0   0.4468318684015603     0.997541782341   
 0   0.45355307856896093    0.998324820827   
 0   0.4602742558452114     0.998638943082   
 0   0.46699540023027436    0.997321066637   
 0   0.47371661039767493    0.997837627884   
 0   0.4804377876739254     0.997395708168   
 0   0.48715889916780086    0.997087933932   
 0   0.49388010933523885    0.997165923867   
 0   0.500601286611452      0.997743174956   
 0   0.5073224309965523     0.997417333284   
 0   0.5140436411639155     0.997138927351   
 0   0.520764818440166      0.998527190061   
 0   0.5274860286075665     0.997847673099   
 0   0.5342071729926295     0.99693195406    
 0   0.5409283173777298     0.99768088067    
 0   0.5476495275450931     0.997404009422   
 0   0.5543706719301934     0.997084097217   
 0   0.5610918492064065     0.997436237821   
 0   0.5678130593738445     0.997521970944   
 0   0.5745342037589075     0.997768985579   
 0   0.5812553810351205     0.997890783815   
 0   0.587976558311371      0.998539048996   
 0   0.594697702696434      0.998669078727   
 0   0.6014188799726657     0.998596878742   
 0   0.6081400901400663     0.998160888494   
 0   0.6148612674163169     0.997924477141   
 0   0.6215824118013797     0.997406241692   
 0   0.6283036219687804     0.998290499675   
 0   0.6350247663538621     0.998207766165   
 0   0.6417459436300939     0.997486673173   
 0   0.6484671209063256     0.998054506873   
 0   0.6551882652914073     0.998500123786   
 0   0.6619094425676391     0.997854230392   
 0   0.6686306527350396     0.998418715687   
 0   0.6753517971201025     0.997693088397   
 0   0.6820730072875032     0.999107650038   
 0   0.688794184563735      0.998773507112   
 0   0.6955153289488166     0.999589401823   
 0   0.7022365062250484     0.998785366047   
 0   0.7089576835012802     0.998454222733   
 0   0.7156788278863618     0.997805259968   
 0   0.7224000380537624     0.999683924509   
 0   0.7291212153299942     0.998131241157   
 0   0.735842392606226      0.997892039467   
 0   0.7425635698824764     0.998983968325   
 0   0.7492847471587082     0.999001128901   
 0   0.75600592443494       0.998800154836   
 0   0.7627270688200216     0.998665590806   
 0   0.7694482460962534     0.998795341503   
 0   0.7761694233724852     0.999262374258   
 0   0.782890600648717      0.997652488985   
 0   0.7896117779249675     0.99871546809    
 0   0.7963329552011993     0.998572254013   
 0   0.8030541653685999     0.999071654683   
 0   0.8097753097536629     0.999358361871   
 0   0.8164964870298946     0.998870471343   
 0   0.8232176643061451     0.998901653366   
 0   0.829938808691208      0.998482335384   
 0   0.8366600188586086     0.998522586004   
 0   0.8433811961348404     0.998936253552   
 0   0.8501023405199221     0.999050727152   
 0   0.8568235506873226     0.999088675743   
 0   0.8635447279635544     1.0002566413     
 0   0.8702658723486361     0.998904513462   
 0   0.876987082516018      1.00111055436    
 0   0.8837082597922685     0.999249957256   
 0   0.8904293712861813     0.999775447582   
 0   0.8971505814535818     0.99966020664    
 0   0.9038717258386448     0.99916122452    
 0   0.9105929031148766     0.999687621707   
 0   0.9173141132822772     1.00002183439    
 0   0.924035290558509      0.999473881847   
 0   0.9307564349435906     0.999608027327   
 0   0.9374776451109913     1.00039929731    
 0   0.9441988223872231     0.999967911118   
 0   0.9509199667723047     0.99945274504    
 0   0.9643623213247683     0.999834184189   
 0   0.9710834657098498     0.998939392682   
 0   0.9778046758772505     0.992722171736   
 0   0.9845258531534823     0.990617838642   
 0   0.9912469975385452     0.992308783222   
 0   0.9979682077059459     0.998096501454   
 0   0.004689384982177617   1.00082294031    
 0   0.011410595149578236   1.00008552385    
 0   0.018131739534659873   1.00041848088    
 0   0.02485291681089165    0.999529688599   
 0   0.03157409408712343    0.999610678148   
 0   0.03829523847220507    0.999851693557   
 0   0.04501641574843685    0.999768960047   
 0   0.05173762591583747    1.00022880768    
 0   0.0584587703009191     0.999707921413   
 0   0.06517994757715088    0.999977747058   
 0   0.0719011577445515     1.0008567034     
 0   0.07862233502078328    1.00088328136    
 0   0.08534347940586492    1.00028133579    
 0   0.09206468957324684    1.00063863852    
 0   0.09878583395832848    0.99963872104    
 0   0.10550697834341012    1.00073664912    
 0   0.11222818851079204    1.00105474761    
 0   0.11894933289587367    1.00030610003    
 0   0.12567051017210545    1.0002433872     
 0   0.13239172033950608    1.00041485344    
 0   0.13911286472458773    1.00092632232    
 0   0.14583404200081948    0.99983188216    
 0   0.1525552521682201     1.00028949753    
 0   0.15927639655328305    1.00047603159    
 0   0.16599760672068367    0.999389195101   
 0   0.17271878399691545    0.999848275393   
 0   0.18616110565822888    1.00027547608    
 0   0.19288228293447934    1.00011398529    
 0   0.19960346021071113    1.0004578944     
 0   0.2063246374869429     1.00041171431    
 0   0.2130458147631747     1.00043710638    
 0   0.21976699203940647    1.00073678864    
 0   0.22648816931565693    1.00054376704    
 0   0.23320934659188872    1.00123207356    
 0   0.2399305238681205     1.00037299838    
 0   0.24665173403552113    1.00096524753    
 0   0.25337287842060274    1.00057327486    
 0   0.2600940556968345     1.00018904537    
 0   0.2668152329730663     1.00056720587    
 0   0.27353637735814795    1.00110295069    
 0   0.28025755463437974    1.00000076734    
 0   0.28697876480178036    1.00064687001    
 0   0.2936999091868433     1.00120835569    
 0   0.3004210864630751     1.0000731766     
 0   0.3071422966304757     1.00010254491    
 0   0.31386344101555735    1.00004387806    
 0   0.3205846182917891     0.999504436044   
 0   0.3273058284591897     1.00007443226    
 0   0.33402697284427135    0.999713920638   
 0   0.34074818301165327    1.00035597732    
 0   0.34746936028790376    1.00010170781    
 0   0.3541905046729667     0.999535129757   
 0   0.3609116819491985     0.999880434034   
 0   0.36763285922544897    1.0000669681     
 0   0.3743540036105119     1.0010613049     
 0   0.38107521377791254    1.00091613759    
 0   0.3877963910541443     0.9998417181     
 0   0.3945175354392259     1.00023948072    
 0   0.40123874560662653    0.999980746671   
 0   0.4079599228828583     1.00091669566    
 0   0.41468106726793996    1.00034383935    
 0   0.4214022774353219     1.00085154127    
